time,temperature_2m_mean (°C),daylight_duration (s),rain_sum (mm),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),surface_pressure_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),wind_direction_10m_dominant (°),longitude,latitude,elevation
2025-06-25,25.3,52319.39,0.0,0.0,24,1006.5,849.8,33.2,16.8,0,15.5,0.0,49002.46,30,46.95652,35.32513,1502.0
2025-06-26,26.4,52304.69,0.0,0.0,27,1005.8,849.7,34.4,16.7,0,13.7,0.0,48888.4,34,46.95652,35.32513,1502.0
2025-06-27,27.8,52287.16,0.0,0.0,25,1004.1,849.0,35.8,18.2,0,11.2,0.0,48973.51,42,46.95652,35.32513,1502.0
2025-06-28,27.5,52266.82,0.0,0.0,27,1002.0,847.0,35.8,18.9,0,12.0,0.0,48955.13,69,46.95652,35.32513,1502.0
2025-06-29,27.6,52243.7,0.0,0.0,21,1000.5,845.8,35.8,18.7,0,17.7,0.0,48934.18,294,46.95652,35.32513,1502.0
2025-06-30,27.5,52217.82,0.0,0.0,19,1000.3,845.6,36.4,18.4,0,17.9,0.0,48910.67,215,46.95652,35.32513,1502.0
2025-07-01,25.2,52189.23,0.0,0.0,19,1002.1,846.0,34.3,16.3,0,14.6,0.0,48884.64,230,46.95652,35.32513,1502.0
2025-07-02,25.8,52157.94,0.0,0.0,20,1002.1,846.3,35.7,16.2,0,15.6,0.0,48856.11,242,46.95652,35.32513,1502.0
2025-07-03,25.7,52123.99,0.0,0.0,20,1002.5,846.6,35.0,15.7,0,17.3,0.0,48825.11,258,46.95652,35.32513,1502.0
2025-07-04,25.5,52087.41,0.0,0.0,19,1003.6,847.5,34.9,16.6,0,17.7,0.0,48685.8,275,46.95652,35.32513,1502.0
2025-07-05,24.2,52048.24,0.0,0.0,18,1004.2,847.3,34.0,14.8,0,14.8,0.0,48755.79,273,46.95652,35.32513,1502.0
2025-07-06,24.5,52006.42,0.0,0.0,33,1004.1,847.4,33.1,14.6,0,18.4,0.0,48472.31,36,46.95652,35.32513,1502.0
2025-07-07,23.8,51961.56,0.0,0.0,40,1005.2,848.0,31.9,15.9,1,24.4,0.0,48138.96,36,46.95652,35.32513,1502.0
2025-07-08,24.9,51913.68,0.0,0.0,41,1004.6,848.0,32.9,16.9,9,17.6,0.0,47057.46,38,46.95652,35.32513,1502.0
2025-07-09,26.1,51862.86,0.0,0.0,36,1003.5,847.7,33.6,17.5,13,11.8,0.0,45396.24,34,46.95652,35.32513,1502.0
2025-07-10,26.7,51809.2,0.0,0.0,37,1004.0,848.4,33.4,18.4,12,11.9,0.0,45793.18,44,46.95652,35.32513,1502.0
2025-07-11,28.1,51752.8,0.0,0.0,33,1005.2,850.0,35.8,18.7,4,10.0,0.0,47284.68,49,46.95652,35.32513,1502.0
2025-07-12,29.7,51693.74,0.0,0.0,31,1007.3,852.6,37.3,20.1,10,17.5,0.0,46675.36,48,46.95652,35.32513,1502.0
2025-07-13,29.5,51632.13,0.0,0.0,30,1008.6,853.6,35.6,21.4,41,13.5,0.0,43769.91,34,46.95652,35.32513,1502.0
2025-07-14,29.1,51568.05,0.0,0.0,28,1006.9,851.9,34.9,22.1,37,13.6,0.0,42002.43,37,46.95652,35.32513,1502.0
2025-07-15,26.5,51501.6,2.0,0.0,37,1006.5,850.4,34.8,20.2,40,15.6,2.0,41358.46,284,46.95652,35.32513,1502.0
2025-07-16,26.8,51432.88,0.0,0.0,35,1006.5,850.5,33.9,19.2,23,8.2,0.0,45892.36,240,46.95652,35.32513,1502.0
2025-07-17,26.5,51361.96,0.0,0.0,26,1008.2,851.8,35.1,18.3,0,14.8,0.0,47036.0,269,46.95652,35.32513,1502.0
2025-07-18,28.1,51288.96,0.0,0.0,24,1006.1,850.8,36.5,17.4,0,14.9,0.0,46878.6,285,46.95652,35.32513,1502.0
2025-07-19,28.7,51213.95,0.0,0.0,23,1004.1,849.3,38.3,19.0,0,16.5,0.0,46857.08,255,46.95652,35.32513,1502.0
2025-07-20,29.4,51137.03,0.0,0.0,21,1002.7,848.5,39.1,19.7,0,20.5,0.0,46701.45,229,46.95652,35.32513,1502.0
2025-07-21,29.9,51058.29,0.0,0.0,20,1003.8,849.6,39.1,20.4,5,20.0,0.0,45987.35,231,46.95652,35.32513,1502.0
2025-07-22,30.0,50977.8,0.0,0.0,17,1003.7,849.6,38.7,20.7,18,19.9,0.0,37689.17,280,46.95652,35.32513,1502.0
2025-07-23,30.3,50895.68,0.0,0.0,16,1001.7,848.1,39.5,20.7,7,12.0,0.0,45552.92,337,46.95652,35.32513,1502.0
2025-07-24,29.7,50811.99,0.0,0.0,12,1001.6,847.7,38.2,19.8,0,15.6,0.0,46218.02,48,46.95652,35.32513,1502.0
2025-07-25,30.3,50726.82,0.0,0.0,14,1001.9,848.2,38.9,19.6,46,15.4,0.0,37471.18,130,46.95652,35.32513,1502.0
2025-07-26,29.9,50640.12,0.0,0.0,17,1004.3,850.1,37.6,20.2,44,14.5,0.0,34851.51,26,46.95652,35.32513,1502.0
2025-07-27,29.9,50551.16,0.0,0.0,22,1005.1,850.8,36.5,21.0,44,10.6,0.0,41095.59,40,46.95652,35.32513,1502.0
2025-07-28,30.0,50459.91,0.0,0.0,20,1003.7,849.6,37.3,21.1,31,9.2,0.0,36594.06,90,46.95652,35.32513,1502.0
2025-07-29,30.0,50366.51,0.0,0.0,18,1004.6,850.4,37.2,21.8,39,12.6,0.0,29211.49,3,46.95652,35.32513,1502.0
2025-07-30,30.1,50271.06,0.0,0.0,20,1005.8,851.5,37.7,21.6,28,14.6,0.0,44159.53,271,46.95652,35.32513,1502.0
2025-07-31,30.1,50173.68,0.0,0.0,24,1004.3,850.2,37.5,21.3,21,16.2,0.0,34958.88,46,46.95652,35.32513,1502.0
2025-08-01,30.3,50074.48,0.0,0.0,23,1003.9,849.9,38.2,21.6,30,11.5,0.0,38825.1,61,46.95652,35.32513,1502.0
2025-08-02,30.3,49973.59,0.0,0.0,22,1005.5,851.3,37.7,21.7,24,12.9,0.0,40644.89,181,46.95652,35.32513,1502.0
2025-08-03,30.5,49871.11,0.0,0.0,23,1005.8,851.6,38.9,21.7,25,16.9,0.0,40427.96,272,46.95652,35.32513,1502.0
2025-08-04,30.7,49767.13,0.0,0.0,18,1007.0,852.7,39.7,20.4,26,9.7,0.0,43043.77,356,46.95652,35.32513,1502.0
2025-08-05,30.9,49661.79,0.0,0.0,16,1007.5,853.2,40.1,21.2,33,14.4,0.0,37542.91,18,46.95652,35.32513,1502.0
2025-08-06,30.9,49555.17,0.0,0.0,17,1007.3,853.1,38.8,21.2,33,8.8,0.0,38286.54,265,46.95652,35.32513,1502.0
2025-08-07,30.4,49447.39,0.0,0.0,17,1007.0,852.7,37.9,21.6,52,17.7,0.0,27563.85,3,46.95652,35.32513,1502.0
2025-08-08,30.8,49338.54,0.0,0.0,16,1007.4,853.1,37.2,22.5,75,17.5,0.0,41799.03,326,46.95652,35.32513,1502.0
2025-08-09,29.6,49228.71,0.0,0.0,16,1009.3,854.2,37.7,20.5,33,16.8,0.0,43526.2,155,46.95652,35.32513,1502.0
2025-08-10,28.8,49118.02,0.0,0.0,17,1008.3,853.0,38.0,20.5,25,12.6,0.0,38367.95,171,46.95652,35.32513,1502.0
2025-08-11,28.2,49006.56,0.0,0.0,16,1008.5,852.8,37.2,19.7,12,15.8,0.0,43530.31,203,46.95652,35.32513,1502.0
2025-08-12,27.8,48894.42,0.0,0.0,16,1009.2,853.3,36.9,19.2,0,13.5,0.0,43423.88,288,46.95652,35.32513,1502.0
2025-08-13,28.6,48781.68,0.0,0.0,20,1009.0,853.5,36.8,18.9,0,17.5,0.0,43427.07,32,46.95652,35.32513,1502.0
2025-08-14,28.5,48668.45,0.0,0.0,32,1008.3,852.8,36.6,20.1,16,13.2,0.0,42297.47,44,46.95652,35.32513,1502.0
2025-08-15,28.8,48554.66,0.0,0.0,29,1004.9,850.1,37.4,20.7,25,15.0,0.0,39312.3,319,46.95652,35.32513,1502.0
2025-08-16,27.9,48439.45,0.0,0.0,22,1003.8,848.8,37.1,19.5,0,18.7,0.0,43235.34,213,46.95652,35.32513,1502.0
2025-08-17,27.5,48322.79,0.0,0.0,14,1006.2,850.5,37.0,18.2,0,11.1,0.0,43338.84,261,46.95652,35.32513,1502.0
2025-08-18,28.5,48204.78,0.0,0.0,23,1006.6,851.3,38.9,17.4,0,12.2,0.0,43247.25,195,46.95652,35.32513,1502.0
2025-08-19,30.0,48085.51,0.0,0.0,15,1004.4,850.2,39.9,20.8,0,13.3,0.0,43252.73,167,46.95652,35.32513,1502.0
2025-08-20,29.6,47965.1,0.0,0.0,21,1003.0,848.8,39.5,20.8,0,18.4,0.0,43200.0,213,46.95652,35.32513,1502.0
2025-08-21,28.2,47843.64,0.0,0.0,22,1004.2,849.2,37.6,19.2,0,24.0,0.0,43200.0,211,46.95652,35.32513,1502.0
2025-08-22,27.7,47721.24,0.0,0.0,19,1005.9,850.4,36.5,18.6,0,12.1,0.0,43200.0,207,46.95652,35.32513,1502.0
2025-08-23,27.3,47597.98,0.0,0.0,24,1004.9,849.4,36.4,17.8,0,14.2,0.0,43200.0,37,46.95652,35.32513,1502.0
2025-08-24,28.3,47473.98,0.0,0.0,20,1004.9,849.9,37.3,18.4,0,13.2,0.0,43200.0,80,46.95652,35.32513,1502.0
2025-08-25,28.8,47349.3,0.0,0.0,17,1005.3,850.4,39.0,18.9,0,12.6,0.0,43200.0,229,46.95652,35.32513,1502.0
2025-08-26,29.2,47224.06,0.0,0.0,17,1006.0,851.2,39.4,19.0,0,14.4,0.0,43200.0,263,46.95652,35.32513,1502.0
2025-08-27,28.3,47098.34,0.0,0.0,13,1007.4,851.9,37.9,19.0,0,12.3,0.0,43200.0,40,46.95652,35.32513,1502.0
2025-08-28,27.3,46972.22,0.0,0.0,14,1009.1,852.9,37.1,16.8,0,10.2,0.0,43178.28,13,46.95652,35.32513,1502.0
2025-08-29,27.3,46845.79,0.0,0.0,19,1010.3,853.9,36.0,17.6,0,11.6,0.0,43098.98,50,46.95652,35.32513,1502.0
2025-08-30,27.0,46719.15,0.0,0.0,21,1010.9,854.3,35.4,18.1,0,12.0,0.0,43019.29,32,46.95652,35.32513,1502.0
2025-08-31,26.9,46592.37,0.0,0.0,18,1009.1,852.8,35.5,17.8,3,10.8,0.0,42939.32,3,46.95652,35.32513,1502.0
2025-09-01,27.0,46465.53,0.0,0.0,17,1005.6,849.8,35.4,17.2,0,8.5,0.0,42859.12,16,46.95652,35.32513,1502.0
2025-09-02,26.0,46338.73,0.0,0.0,21,1004.4,848.4,34.3,17.6,4,14.6,0.0,42778.8,39,46.95652,35.32513,1502.0
2025-09-03,25.9,46212.03,0.0,0.0,22,1004.8,848.6,34.9,16.7,20,13.4,0.0,35426.84,205,46.95652,35.32513,1502.0
2025-09-04,25.1,46085.38,0.0,0.0,27,1008.0,850.9,34.1,16.7,0,16.2,0.0,42617.81,219,46.95652,35.32513,1502.0
2025-09-05,24.0,45957.88,0.0,0.0,24,1011.7,853.5,33.9,15.6,0,14.3,0.0,42536.14,257,46.95652,35.32513,1502.0
2025-09-06,23.4,45829.5,0.0,0.0,21,1012.2,853.7,33.4,15.1,0,14.6,0.0,42453.42,261,46.95652,35.32513,1502.0
2025-09-07,24.1,45700.3,0.0,0.0,19,1010.1,852.2,34.3,14.4,0,13.9,0.0,42369.74,291,46.95652,35.32513,1502.0
2025-09-08,24.3,45570.38,0.0,0.0,20,1008.9,851.3,33.7,14.9,0,9.4,0.0,42285.2,359,46.95652,35.32513,1502.0
2025-09-09,24.2,45439.84,0.0,0.0,21,1009.8,852.0,34.4,16.0,0,14.0,0.0,42199.9,271,46.95652,35.32513,1502.0
2025-09-10,22.8,45308.73,0.0,0.0,25,1010.8,852.3,32.1,14.1,0,15.5,0.0,42113.94,265,46.95652,35.32513,1502.0
2025-09-11,21.9,45177.17,0.0,0.0,26,1009.7,850.8,31.0,14.1,0,16.4,0.0,42027.42,246,46.95652,35.32513,1502.0
2025-09-12,20.7,45045.22,0.0,0.0,24,1011.7,852.0,28.8,13.2,0,12.4,0.0,41940.43,291,46.95652,35.32513,1502.0
2025-09-13,21.7,44912.97,0.0,0.0,24,1011.9,852.6,30.7,12.3,0,10.5,0.0,41853.07,8,46.95652,35.32513,1502.0
2025-09-14,22.2,44780.51,0.0,0.0,31,1013.2,853.9,32.2,13.0,0,11.8,0.0,41765.43,351,46.95652,35.32513,1502.0
2025-09-15,21.4,44647.91,0.0,0.0,35,1013.9,854.1,30.2,12.8,0,11.5,0.0,41536.43,39,46.95652,35.32513,1502.0
2025-09-16,21.6,44515.25,0.0,0.0,29,1011.9,852.6,31.2,12.5,0,14.1,0.0,41369.97,306,46.95652,35.32513,1502.0
2025-09-17,22.0,44382.6,0.0,0.0,24,1012.3,853.1,31.2,14.5,0,15.1,0.0,41054.2,273,46.95652,35.32513,1502.0
2025-09-18,23.5,44250.07,0.0,0.0,23,1010.1,851.9,32.8,13.7,10,19.8,0.0,40268.97,252,46.95652,35.32513,1502.0
2025-09-19,21.8,44117.71,0.0,0.0,34,1008.0,849.4,29.5,14.6,0,21.1,0.0,40453.7,223,46.95652,35.32513,1502.0
2025-09-20,18.6,43985.61,0.0,0.0,25,1010.1,849.6,27.0,11.4,0,13.7,0.0,40396.16,271,46.95652,35.32513,1502.0
2025-09-21,17.4,43853.84,0.0,0.0,24,1011.5,850.2,27.0,9.2,0,13.5,0.0,40226.7,270,46.95652,35.32513,1502.0
2025-09-22,15.9,43722.5,0.0,0.0,44,1016.8,853.9,23.2,8.0,0,16.7,0.0,39851.09,30,46.95652,35.32513,1502.0
2025-09-23,16.2,43591.65,0.0,0.0,41,1017.3,854.4,23.9,8.2,0,10.5,0.0,39801.12,31,46.95652,35.32513,1502.0
2025-09-24,16.7,43461.21,0.0,0.0,33,1014.3,852.2,25.7,8.5,0,11.4,0.0,39651.27,338,46.95652,35.32513,1502.0
2025-09-25,17.0,43330.29,0.0,0.0,21,1011.0,849.6,26.2,6.7,3,11.6,0.0,39507.44,31,46.95652,35.32513,1502.0
2025-09-26,18.7,43198.8,0.0,0.0,22,1010.8,850.3,27.7,9.8,32,11.7,0.0,39193.04,196,46.95652,35.32513,1502.0
2025-09-27,18.8,43066.84,0.0,0.0,25,1014.8,853.6,27.4,11.1,10,13.6,0.0,39156.25,215,46.95652,35.32513,1502.0
2025-09-28,18.2,42934.5,0.0,0.0,28,1017.7,855.8,27.2,10.7,0,13.1,0.0,39117.51,262,46.95652,35.32513,1502.0
2025-09-29,19.0,42801.84,0.0,0.0,25,1015.3,854.1,29.8,10.1,0,10.2,0.0,39003.3,312,46.95652,35.32513,1502.0
2025-09-30,18.8,42668.98,0.0,0.0,24,1011.2,850.6,29.2,9.8,0,15.6,0.0,38946.89,287,46.95652,35.32513,1502.0
2025-10-01,19.0,42535.98,0.0,0.0,30,1009.8,849.5,28.4,10.5,0,11.8,0.0,38899.27,352,46.95652,35.32513,1502.0
2025-10-02,18.3,42402.95,0.0,0.0,36,1011.8,850.8,28.7,8.8,0,12.5,0.0,38851.34,7,46.95652,35.32513,1502.0
2025-10-03,18.5,42269.95,0.0,0.0,33,1015.8,854.3,29.1,9.0,0,11.1,0.0,38803.08,226,46.95652,35.32513,1502.0
2025-10-04,19.8,42137.08,0.0,0.0,20,1017.7,856.6,29.8,11.6,0,8.4,0.0,38754.48,6,46.95652,35.32513,1502.0
2025-10-05,19.5,42004.43,0.0,0.0,20,1015.5,854.5,30.0,9.4,0,11.8,0.0,38705.51,331,46.95652,35.32513,1502.0
2025-10-06,19.6,41872.09,0.0,0.0,18,1013.9,853.3,30.2,10.4,0,14.2,0.0,38656.18,154,46.95652,35.32513,1502.0
2025-10-07,19.4,41740.14,0.0,0.0,18,1014.7,853.8,29.3,12.4,0,12.6,0.0,38606.46,155,46.95652,35.32513,1502.0
2025-10-08,19.3,41608.68,0.0,0.0,22,1015.3,854.3,29.0,11.4,0,8.6,0.0,38556.35,159,46.95652,35.32513,1502.0
2025-10-09,18.8,41477.78,0.0,0.0,27,1016.4,855.0,28.1,11.5,0,12.4,0.0,38505.83,213,46.95652,35.32513,1502.0
2025-10-10,16.1,41347.56,0.0,0.0,41,1016.9,854.0,23.6,8.8,0,15.7,0.0,38373.64,259,46.95652,35.32513,1502.0
2025-10-11,14.6,41218.1,0.0,0.0,38,1015.1,851.8,24.5,6.9,0,16.0,0.0,38240.21,255,46.95652,35.32513,1502.0
2025-10-12,16.3,41089.49,0.0,0.0,24,1014.8,852.4,25.6,7.3,1,14.8,0.0,38107.48,219,46.95652,35.32513,1502.0
2025-10-13,17.1,40961.83,0.1,0.0,34,1014.9,852.8,25.7,8.2,4,26.6,0.1,37975.53,204,46.95652,35.32513,1502.0
2025-10-14,15.7,40835.03,0.0,0.0,37,1017.6,854.4,26.9,7.0,0,11.2,0.0,37844.24,213,46.95652,35.32513,1502.0
2025-10-15,15.4,40708.11,0.0,0.0,25,1016.7,853.5,25.9,8.3,0,13.4,0.0,37712.61,246,46.95652,35.32513,1502.0
2025-10-16,15.3,40580.99,0.0,0.0,27,1018.1,854.6,25.7,7.8,0,15.5,0.0,37580.57,248,46.95652,35.32513,1502.0
2025-10-17,14.8,40453.75,0.0,0.0,36,1021.3,857.0,24.2,7.1,27,14.4,0.0,37448.22,261,46.95652,35.32513,1502.0
2025-10-18,15.2,40326.52,0.0,0.0,38,1019.9,856.1,24.5,7.4,5,16.6,0.0,37263.97,293,46.95652,35.32513,1502.0
2025-10-19,15.9,40199.39,0.0,0.0,36,1016.1,853.3,23.9,9.5,6,15.5,0.0,36914.14,249,46.95652,35.32513,1502.0
2025-10-20,14.5,40072.47,0.0,0.0,39,1014.7,851.4,23.8,7.9,41,16.3,0.0,36823.92,240,46.95652,35.32513,1502.0
2025-10-21,14.1,39945.85,0.0,0.0,52,1017.7,853.7,22.4,6.3,28,16.4,0.0,36484.38,252,46.95652,35.32513,1502.0
2025-10-22,14.0,39819.65,0.0,0.0,51,1021.0,856.4,22.2,7.2,2,15.3,0.0,36274.75,248,46.95652,35.32513,1502.0
2025-10-23,14.3,39693.98,0.0,0.0,45,1020.3,856.0,22.4,7.7,6,16.1,0.0,36068.96,259,46.95652,35.32513,1502.0
2025-10-24,14.6,39568.95,0.0,0.0,41,1018.7,854.9,23.5,7.5,24,17.6,0.0,35985.01,269,46.95652,35.32513,1502.0
2025-10-25,15.2,39444.68,0.2,0.0,37,1016.3,853.1,23.3,8.5,8,13.4,0.2,35785.41,247,46.95652,35.32513,1502.0
2025-10-26,14.1,39321.26,0.0,0.0,46,1015.7,852.0,22.4,7.4,16,18.1,0.0,35703.29,241,46.95652,35.32513,1502.0
2025-10-27,13.4,39198.84,0.0,0.0,60,1018.4,853.9,22.6,5.8,0,13.3,0.0,35510.71,297,46.95652,35.32513,1502.0
2025-10-28,14.0,39077.5,0.0,0.0,44,1018.0,853.9,25.3,6.4,0,9.8,0.0,35430.93,259,46.95652,35.32513,1502.0
2025-10-29,14.8,38957.39,0.0,0.0,34,1017.3,853.7,23.4,7.4,15,17.1,0.0,35246.29,276,46.95652,35.32513,1502.0
2025-10-30,13.9,38838.62,0.0,0.0,32,1018.0,853.8,23.5,6.0,0,12.5,0.0,35067.45,278,46.95652,35.32513,1502.0
2025-10-31,12.3,38721.34,0.0,0.0,32,1020.8,855.4,22.1,3.0,0,6.7,0.0,34894.74,333,46.95652,35.32513,1502.0
2025-11-01,12.0,38605.63,0.0,0.0,24,1019.6,854.2,23.1,4.4,0,9.3,0.0,34824.41,257,46.95652,35.32513,1502.0
2025-11-02,11.2,38491.66,0.0,0.0,18,1020.2,854.2,22.1,4.5,0,8.5,0.0,34661.95,278,46.95652,35.32513,1502.0
2025-11-03,10.5,38379.34,0.0,0.0,26,1023.5,856.7,20.1,3.4,2,9.7,0.0,34515.02,21,46.95652,35.32513,1502.0
2025-11-04,10.2,38267.63,0.0,0.0,32,1022.0,855.2,20.5,1.3,0,5.5,0.0,34400.77,358,46.95652,35.32513,1502.0
2025-11-05,10.7,38156.45,0.0,0.0,36,1021.4,855.0,21.9,1.5,32,7.9,0.0,33974.35,315,46.95652,35.32513,1502.0
2025-11-06,11.8,38045.89,0.0,0.0,32,1020.6,854.9,21.2,5.1,0,8.4,0.0,33841.97,328,46.95652,35.32513,1502.0
2025-11-07,11.8,37936.1,0.0,0.0,31,1022.4,856.5,21.5,3.9,9,5.6,0.0,33712.29,328,46.95652,35.32513,1502.0
2025-11-08,12.0,37827.18,0.0,0.0,34,1024.3,858.1,20.9,5.1,13,5.6,0.0,33445.12,348,46.95652,35.32513,1502.0
2025-11-09,11.6,37719.27,0.0,0.0,34,1023.9,857.6,20.5,4.5,1,6.3,0.0,33437.26,346,46.95652,35.32513,1502.0
2025-11-10,10.9,37612.47,0.0,0.0,33,1022.2,855.8,20.2,3.5,7,6.4,0.0,33322.47,9,46.95652,35.32513,1502.0
2025-11-11,10.8,37506.93,0.0,0.0,28,1021.3,854.9,20.0,3.4,28,11.3,0.0,33313.44,147,46.95652,35.32513,1502.0
2025-11-12,10.2,37402.77,0.0,0.0,29,1022.5,855.7,19.2,4.4,28,13.7,0.0,33162.16,172,46.95652,35.32513,1502.0
2025-11-13,10.4,37300.12,0.0,0.0,31,1023.8,856.8,17.5,3.4,76,8.7,0.0,32467.46,164,46.95652,35.32513,1502.0
2025-11-14,11.2,37199.11,0.0,0.0,30,1020.1,854.2,17.7,5.6,67,14.6,0.0,33044.51,171,46.95652,35.32513,1502.0
2025-11-15,9.2,37099.89,7.9,0.0,72,1019.6,852.7,11.5,7.3,100,15.7,7.9,0.0,165,46.95652,35.32513,1502.0
2025-11-16,9.5,37002.59,0.7,0.0,74,1022.1,855.1,14.8,4.8,57,20.3,0.7,25282.45,182,46.95652,35.32513,1502.0
2025-11-17,6.6,36907.34,4.7,0.0,76,1026.8,857.4,13.4,1.9,35,12.2,4.7,18667.86,275,46.95652,35.32513,1502.0
2025-11-18,6.6,36814.29,0.0,0.0,56,1027.3,857.8,15.4,-0.1,27,4.4,0.0,32832.97,341,46.95652,35.32513,1502.0
2025-11-19,6.3,36723.59,0.0,0.0,54,1025.9,856.4,16.1,-0.7,8,5.6,0.0,32826.94,335,46.95652,35.32513,1502.0
2025-11-20,5.9,36635.39,0.0,0.0,54,1027.4,857.5,16.4,-0.9,0,7.3,0.0,32820.78,353,46.95652,35.32513,1502.0
2025-11-21,6.1,36549.81,0.0,0.0,48,1029.5,859.3,17.3,-0.9,0,6.4,0.0,32701.57,341,46.95652,35.32513,1502.0
2025-11-22,6.6,36467.03,0.0,0.0,41,1029.2,859.3,17.9,-0.6,0,6.0,0.0,32636.87,331,46.95652,35.32513,1502.0
2025-11-23,7.3,36387.02,0.0,0.0,32,1026.2,857.2,17.9,0.4,0,6.0,0.0,32572.96,326,46.95652,35.32513,1502.0
2025-11-24,7.0,36308.87,0.0,0.0,35,1023.6,854.9,15.9,0.5,0,4.3,0.0,32509.22,342,46.95652,35.32513,1502.0
2025-11-25,6.5,36232.51,0.0,0.0,35,1022.7,853.9,14.3,1.6,33,7.5,0.0,32228.03,145,46.95652,35.32513,1502.0
2025-11-26,5.8,36158.05,1.5,6.79,58,1022.4,853.2,14.8,-0.6,78,8.2,11.2,26974.12,235,46.95652,35.32513,1502.0
2025-11-27,6.5,36085.58,0.0,0.0,68,1022.8,854.0,14.4,0.5,19,9.6,0.0,32109.4,16,46.95652,35.32513,1502.0
2025-11-28,5.8,36015.2,0.0,0.0,60,1024.3,854.8,14.7,-0.1,0,5.4,0.0,32118.5,345,46.95652,35.32513,1502.0
2025-11-29,5.0,35947.01,0.0,0.0,59,1022.6,853.0,14.2,0.2,37,6.9,0.0,31504.28,238,46.95652,35.32513,1502.0
2025-11-30,7.3,35881.11,0.0,0.0,61,1020.3,852.3,16.0,2.3,55,8.0,0.0,31830.23,186,46.95652,35.32513,1502.0
2025-12-01,7.9,35817.6,0.0,0.0,70,1018.7,851.3,15.7,2.1,24,14.9,0.0,30067.02,191,46.95652,35.32513,1502.0
2025-12-02,5.8,35756.58,0.0,0.0,72,1019.5,850.8,14.9,-0.7,30,12.7,0.0,31881.49,270,46.95652,35.32513,1502.0
2025-12-03,4.2,35698.16,0.0,0.0,63,1022.6,852.5,12.2,-0.8,4,6.9,0.0,31824.26,9,46.95652,35.32513,1502.0
2025-12-04,4.1,35642.43,0.0,0.0,51,1023.7,853.4,11.2,-1.7,55,5.0,0.0,31602.1,343,46.95652,35.32513,1502.0
2025-12-05,4.3,35589.51,0.0,0.0,63,1023.7,853.5,13.0,-0.2,51,8.4,0.0,28902.28,202,46.95652,35.32513,1502.0
2025-12-06,6.1,35539.49,0.0,0.0,74,1023.7,854.5,14.1,1.9,59,9.4,0.0,21600.0,239,46.95652,35.32513,1502.0
2025-12-07,9.8,35492.47,0.8,0.0,57,1021.4,854.6,15.7,3.2,86,17.3,0.8,27888.39,171,46.95652,35.32513,1502.0
2025-12-08,7.5,35448.56,23.9,0.0,85,1021.5,853.5,11.1,5.9,100,18.6,23.9,0.0,172,46.95652,35.32513,1502.0
2025-12-09,8.1,35407.86,29.9,1.4,86,1017.7,850.6,11.5,3.1,98,18.0,31.9,346.9,170,46.95652,35.32513,1502.0
2025-12-10,4.6,35370.47,14.4,0.35,95,1018.1,849.1,6.5,3.5,98,10.8,14.9,0.0,164,46.95652,35.32513,1502.0
2025-12-11,4.3,35336.5,4.9,1.61,90,1019.3,849.8,8.7,2.1,97,7.8,7.2,7760.4,207,46.95652,35.32513,1502.0
2025-12-12,3.8,35306.04,0.4,0.0,84,1018.3,848.8,7.9,1.2,85,6.8,0.4,12317.91,171,46.95652,35.32513,1502.0
2025-12-13,4.2,35279.11,2.7,0.0,86,1016.5,847.5,7.7,1.6,57,10.0,2.7,18000.0,208,46.95652,35.32513,1502.0
2025-12-14,3.4,35255.38,0.0,0.0,76,1020.1,850.0,9.6,-0.2,44,7.3,0.0,25371.98,227,46.95652,35.32513,1502.0
2025-12-15,2.5,35234.77,0.0,0.0,74,1018.7,848.4,8.6,-1.5,81,9.4,0.0,31082.9,189,46.95652,35.32513,1502.0
2025-12-16,3.3,35217.31,0.6,2.31,78,1016.1,846.6,7.1,1.5,98,7.8,3.9,24023.27,15,46.95652,35.32513,1502.0
2025-12-17,2.4,35202.98,0.0,1.68,68,1021.9,851.0,4.3,0.7,97,22.5,2.4,7589.38,43,46.95652,35.32513,1502.0
2025-12-18,2.1,35191.79,0.0,0.0,67,1027.4,855.5,5.4,-0.9,73,17.5,0.0,25321.44,36,46.95652,35.32513,1502.0
2025-12-19,1.2,35183.76,0.0,0.0,60,1023.2,851.4,6.8,-2.8,3,18.3,0.0,31265.89,29,46.95652,35.32513,1502.0
2025-12-20,0.9,35178.86,0.0,0.0,60,1023.3,851.3,8.2,-3.8,1,8.2,0.0,31314.78,16,46.95652,35.32513,1502.0
2025-12-21,1.9,35177.12,0.0,0.0,54,1024.8,853.1,9.0,-2.8,26,5.4,0.0,31290.09,166,46.95652,35.32513,1502.0
2025-12-22,2.3,35178.52,0.0,0.0,54,1024.0,852.7,9.6,-2.4,53,8.6,0.0,30849.59,178,46.95652,35.32513,1502.0
2025-12-23,3.5,35183.05,0.0,4.41,52,1022.2,851.9,9.6,-0.5,99,8.5,6.3,29724.28,174,46.95652,35.32513,1502.0
2023-01-01,3.7,36381.14,0.0,0.0,66,1031.5,889.5,8.6,-0.9,13,18.4,0.0,32400.0,282,54.368233,31.880491,1217.0
