time,temperature_2m_mean (°C),daylight_duration (s),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),longitude,latitude,elevation,temp_range,sunshine_ratio,target_temp_next_day,month,day_of_week,day_of_year_sin,day_of_year_cos,wind_dir_sin,wind_dir_cos
2023-01-21,-7.9,36599.4,0.0,76,1034.3,0.1,-13.0,14,10.9,0.0,33321.82,46.95652,35.32513,1502.0,13.1,0.9104471658005322,-6.8,1,5,0.3536761221763716,0.9353679493131483,-0.22495105434386534,0.9743700647852351
2023-01-22,-6.8,36688.07,0.0,78,1034.3,-0.6,-12.4,12,10.8,0.0,33418.01,46.95652,35.32513,1502.0,11.8,0.9108685738988178,-5.3,1,6,0.3697245428906731,0.9291414114031743,-0.05233595624294437,0.9986295347545738
2023-01-23,-5.3,36779.21,0.0,82,1033.6,-0.5,-10.6,91,11.2,0.0,30056.03,46.95652,35.32513,1502.0,10.1,0.8172016201544297,-4.3,1,0,0.38566340624360707,0.9226395488404876,0.24192189559966773,0.9702957262759965
2023-01-24,-4.3,36872.66,0.0,78,1031.9,-0.5,-8.3,67,14.0,0.0,32486.5,46.95652,35.32513,1502.0,7.800000000000001,0.8810457395804913,-3.8,1,1,0.401487989205973,0.9158642882672872,0.4067366430758002,0.9135454576426009
2023-01-25,-3.8,36968.3,0.0,83,1029.0,0.9,-7.2,38,7.7,0.0,33721.48,46.95652,35.32513,1502.0,8.1,0.9121728616138692,-2.7,1,2,0.4171936026123168,0.9088176373395029,0.3090169943749474,0.9510565162951535
2023-01-26,-2.7,37065.98,0.0,85,1027.1,3.4,-6.3,75,8.3,0.0,31761.77,46.95652,35.32513,1502.0,9.7,0.8568981583651639,-3.1,1,3,0.4327755925504312,0.901501684131884,0.35836794954530027,0.9335804264972017
2023-01-27,-3.1,37165.56,0.42,85,1027.7,1.7,-6.4,71,5.3,0.6,21751.13,46.95652,35.32513,1502.0,8.1,0.5852496235762357,-0.3,1,4,0.4482293417404106,0.893918596519257,0.6560590289905073,0.754709580222772
2023-01-28,-0.3,37266.89,0.07,59,1023.7,5.9,-6.0,91,8.1,0.1,33197.4,46.95652,35.32513,1502.0,11.9,0.8908014594188032,2.6,1,5,0.4635502709028509,0.886070621534138,-0.3090169943749473,-0.9510565162951536
2023-01-29,2.6,37369.86,3.64,66,1015.4,7.7,-0.5,82,9.0,5.2,18571.6,46.95652,35.32513,1502.0,8.2,0.49696734213079735,3.3,1,6,0.47873384011578846,0.8779600847008882,-0.9510565162951535,-0.30901699437494756
2023-01-30,3.3,37474.33,5.25,86,1014.0,6.8,0.9,91,13.7,11.1,17082.85,46.95652,35.32513,1502.0,5.8999999999999995,0.45585471441384,2.4,1,0,0.49377555015997715,0.869589389346611,-0.19080899537654472,-0.981627183447664
2023-01-31,2.4,37580.16,8.12,93,1008.6,4.7,-0.9,93,13.0,17.3,495.35,46.95652,35.32513,1502.0,5.6000000000000005,0.013181157291507007,0.1,1,1,0.5086709438521044,0.8609610158889943,0.12186934340514755,-0.992546151641322
2023-02-01,0.1,37687.23,0.28,86,1014.8,4.0,-8.0,53,9.5,0.5,22892.1,46.95652,35.32513,1502.0,12.0,0.6074232571616432,-1.1,2,2,0.5234156073655503,0.8520775211013093,-0.22495105434386498,-0.9743700647852352
2023-02-02,-1.1,37795.42,3.15,87,1018.8,2.5,-5.0,91,13.0,4.4,6198.25,46.95652,35.32513,1502.0,7.5,0.16399473798677194,-2.3,2,3,0.5380051715382996,0.8429415373547828,0.01745240643728344,-0.9998476951563913
2023-02-03,-2.3,37904.59,0.21,79,1024.9,2.2,-7.5,51,13.8,0.3,15420.36,46.95652,35.32513,1502.0,9.7,0.4068203877155775,-4.0,2,4,0.5524353131676196,0.8335557718385699,-0.6293203910498376,-0.7771459614569708
2023-02-04,-4.0,38014.63,0.0,77,1023.7,0.7,-8.0,80,5.1,0.0,33648.92,46.95652,35.32513,1502.0,8.7,0.885157109249781,0.9,2,5,0.5667017562911176,0.8239230057575542,-0.1564344650402311,0.9876883405951377
2023-02-05,0.9,38125.42,0.07,69,1017.5,5.0,-3.9,82,13.5,0.1,21157.11,46.95652,35.32513,1502.0,8.9,0.5549344767874033,3.8,2,6,0.5808002734538009,0.8140460935082178,-0.587785252292473,-0.8090169943749475
2023-02-06,3.8,38236.84,0.0,72,1013.8,8.1,0.6,82,15.9,1.1,24779.32,46.95652,35.32513,1502.0,7.5,0.6480483219847666,2.0,2,0,0.5947266869607634,0.8039279618328213,0.13917310096006533,-0.9902680687415704
2023-02-07,2.0,38348.98,0.84,79,1011.6,5.0,-1.5,70,15.5,2.1,30619.11,46.95652,35.32513,1502.0,6.5,0.7984334915817839,0.1,2,1,0.6084768701151261,0.7935716089521474,-0.0348994967025009,-0.9993908270190958
2023-02-08,0.1,38462.9,5.81,77,1015.9,2.9,-3.1,97,9.9,8.3,27032.48,46.95652,35.32513,1502.0,6.0,0.7028196001861534,-4.8,2,2,0.6220467484408675,0.7829801036770629,-0.6293203910498376,-0.7771459614569708
2023-02-09,-4.8,38578.68,0.84,76,1025.4,-0.9,-8.4,76,11.9,1.2,27805.14,46.95652,35.32513,1502.0,7.5,0.7207385011617816,-9.1,2,3,0.6354323008901774,0.7721565844991642,-0.9396926207859083,0.342020143325669
2023-02-10,-9.1,38696.18,0.0,81,1034.8,-3.8,-14.3,40,11.3,0.0,33181.18,46.95652,35.32513,1502.0,10.5,0.8574794721339419,-6.8,2,4,0.6486295610349814,0.7611042586607747,0.08715574274765817,0.9961946980917455
2023-02-11,-6.8,38815.26,0.0,69,1032.2,-1.6,-14.3,75,10.1,0.0,35302.49,46.95652,35.32513,1502.0,12.700000000000001,0.909500284166588,-2.6,2,5,0.6616346182422783,0.7498264012045686,-0.1564344650402311,0.9876883405951377
2023-02-12,-2.6,38935.79,1.82,79,1023.0,3.5,-5.7,84,8.0,2.6,14400.0,46.95652,35.32513,1502.0,9.2,0.369839677068322,-2.3,2,6,0.6744436188329455,0.7383263540031065,-0.45399049973954697,0.8910065241883678
2023-02-13,-2.3,39057.64,0.0,73,1024.1,3.5,-7.0,32,12.7,0.0,29905.81,46.95652,35.32513,1502.0,10.5,0.7656839993404619,-2.9,2,0,0.6870527672236669,0.7266075247685656,-0.9271838545667873,-0.3746065934159123
2023-02-14,-2.9,39180.68,0.0,57,1022.7,3.4,-7.5,62,7.9,0.0,35653.22,46.95652,35.32513,1502.0,10.9,0.9099694032875387,-1.7,2,1,0.699458327051647,0.7146733860429609,-0.27563735581699894,0.9612616959383189
2023-02-15,-1.7,39304.8,0.0,58,1017.6,3.9,-5.7,11,13.4,0.0,35721.38,46.95652,35.32513,1502.0,9.6,0.9088299647880156,-2.2,2,2,0.7116566222817746,0.7025274741691571,-0.9659258262890684,0.2588190451025203
2023-02-16,-2.2,39429.86,0.35,65,1023.8,1.2,-7.7,45,18.1,0.4,28052.73,46.95652,35.32513,1502.0,8.9,0.7114590313026726,-3.9,2,3,0.7236440382959124,0.6901733882429719,-0.8386705679454242,-0.544639035015027
2023-02-17,-3.9,39555.74,0.0,53,1030.4,4.4,-8.9,2,9.1,0.0,35861.0,46.95652,35.32513,1502.0,13.3,0.906594087229818,-1.1,2,4,0.7354170229639855,0.6776147890466889,-0.12186934340514723,0.9925461516413221
2023-02-18,-1.1,39682.34,0.0,36,1028.0,8.2,-8.1,0,8.0,0.0,35932.28,46.95652,35.32513,1502.0,16.299999999999997,0.9054980124659988,2.0,2,5,0.7469720876965552,0.6648553979642865,-0.4383711467890778,0.8987940462991668
2023-02-19,2.0,39809.52,0.0,38,1025.4,8.5,-4.3,4,14.8,0.0,36000.0,46.95652,35.32513,1502.0,12.8,0.9043063066321825,2.8,2,6,0.7583058084785624,0.6518989958787126,-0.9563047559630353,-0.2923717047227371
2023-02-20,2.8,39937.19,0.0,58,1022.8,10.4,-2.0,0,11.5,0.0,36000.0,46.95652,35.32513,1502.0,12.4,0.9014154476066042,3.2,2,0,0.7694148268839378,0.6387494220515272,-0.9396926207859083,0.342020143325669
2023-02-21,3.2,40065.21,0.0,53,1019.2,9.1,-2.4,7,20.0,0.0,36012.68,46.95652,35.32513,1502.0,11.5,0.8988516471023115,4.3,2,1,0.7802958510707755,0.6254105729852463,-0.7431448254773944,-0.6691306063588581
2023-02-22,4.3,40193.5,0.0,55,1018.5,11.1,-0.6,11,14.4,0.0,36083.12,46.95652,35.32513,1502.0,11.7,0.8977352059412592,4.6,2,2,0.7909456567567772,0.6118864012687243,-0.7313537016191705,-0.6819983600624986
2023-02-23,4.6,40321.91,0.0,53,1015.4,11.8,-0.0,0,12.9,0.0,36078.42,46.95652,35.32513,1502.0,11.8,0.8947596976432911,4.7,2,3,0.8013610881746766,0.5981809144059165,-0.984807753012208,-0.17364817766693033
2023-02-24,4.7,40450.37,0.0,59,1018.1,11.4,-2.6,14,14.8,0.5,36072.88,46.95652,35.32513,1502.0,14.0,0.8917812123844602,3.8,2,4,0.8115390590073611,0.5842981736283684,-0.6819983600624983,0.7313537016191707
2023-02-25,3.8,40578.76,0.0,69,1023.1,12.3,-3.5,12,9.4,1.1,36000.0,46.95652,35.32513,1502.0,15.8,0.8871636294455523,5.9,2,5,0.8214765533024142,0.5702422926917871,-0.24192189559966787,0.9702957262759965
2023-02-26,5.9,40706.96,0.0,58,1025.2,13.5,0.2,3,9.0,0.0,36150.95,46.95652,35.32513,1502.0,13.3,0.8880778618693216,5.8,2,6,0.8311706263658079,0.5560174366570446,-0.6293203910498378,0.7771459614569706
2023-02-27,5.8,40835.08,0.0,54,1026.2,15.1,-0.0,0,8.9,0.0,36240.68,46.95652,35.32513,1502.0,15.1,0.8874888943526007,5.7,2,0,0.8406184056344782,0.5416278206559814,-0.3090169943749477,0.9510565162951535
2023-02-28,5.7,40964.14,0.0,49,1024.8,14.9,-0.7,0,10.2,0.0,36335.43,46.95652,35.32513,1502.0,15.6,0.8870058055655508,7.1,2,1,0.8498170915275278,0.5270777086423722,-0.22495105434386534,0.9743700647852351
2023-03-01,7.1,41094.24,0.0,43,1021.5,15.6,0.7,1,8.9,0.0,36434.92,46.95652,35.32513,1502.0,14.9,0.8866186599387165,8.4,3,2,0.8587639582758029,0.5123714121284237,-0.6691306063588581,0.7431448254773942
2023-03-02,8.4,41225.28,0.0,53,1019.9,15.6,3.6,25,11.2,0.0,36230.79,46.95652,35.32513,1502.0,12.0,0.8788488519665604,9.3,3,3,0.8674563547295969,0.49751328890718066,-0.9925461516413221,-0.12186934340514717
2023-03-03,9.3,41357.14,0.0,49,1020.6,16.5,3.1,70,12.8,0.0,36331.29,46.95652,35.32513,1502.0,13.4,0.8784768482540137,10.2,3,4,0.8758917051442429,0.48250774176121847,-0.2419218955996675,-0.9702957262759965
2023-03-04,10.2,41489.74,0.0,56,1018.8,17.0,5.2,28,20.7,0.2,36436.08,46.95652,35.32513,1502.0,11.8,0.8781949465096673,10.8,3,5,0.8840675099433636,0.4673592171580022,-0.5299192642332048,-0.8480480961564261
2023-03-05,10.8,41622.97,0.0,49,1021.2,16.8,5.1,19,13.6,0.0,36611.88,46.95652,35.32513,1502.0,11.700000000000001,0.8796075820634615,12.0,3,6,0.8919813464595485,0.45207220393230435,-0.6018150231520484,-0.7986355100472928
2023-03-06,12.0,41756.73,0.0,55,1015.9,20.5,4.0,48,28.4,2.9,35743.29,46.95652,35.32513,1502.0,16.5,0.85598872325491,9.7,3,0,0.8996308696522433,0.43665123195606403,-0.17364817766693047,-0.984807753012208
2023-03-07,9.7,41890.94,0.0,70,1015.8,14.6,5.3,79,20.1,2.1,32830.13,46.95652,35.32513,1502.0,9.3,0.783704781988659,9.2,3,1,0.9070138128026359,0.4211008707960896,-0.6819983600624984,-0.7313537016191706
2023-03-08,9.2,42025.49,0.0,82,1016.3,15.2,6.9,99,16.6,10.5,12364.52,46.95652,35.32513,1502.0,8.299999999999999,0.29421477298658505,8.6,3,2,0.9141279881853337,0.40542572835999735,0.17364817766693028,-0.984807753012208
2023-03-09,8.6,42160.3,0.21,87,1012.7,12.4,4.9,95,22.4,8.6,5455.2,46.95652,35.32513,1502.0,7.5,0.12939186865368604,7.5,3,3,0.9209712877166346,0.38963044953078796,0.0871557427476582,-0.9961946980917455
2023-03-10,7.5,42295.25,0.0,62,1017.8,12.3,2.7,44,13.7,0.1,36016.98,46.95652,35.32513,1502.0,9.600000000000001,0.8515608726748276,7.5,3,4,0.9275416835791966,0.37371971479046906,-0.9702957262759966,0.24192189559966742
2023-03-11,7.5,42430.27,0.0,63,1020.1,14.8,1.3,0,9.0,0.0,37924.7,46.95652,35.32513,1502.0,13.5,0.8938123655588334,10.5,3,5,0.9338372288229252,0.35769823883312546,-0.9975640502598242,-0.06975647374412558
2023-03-12,10.5,42565.26,0.0,48,1017.2,17.5,3.6,81,13.8,0.0,37426.97,46.95652,35.32513,1502.0,13.9,0.8792844211453189,8.7,3,6,0.9398560579418954,0.3415707691678556,0.01745240643728344,-0.9998476951563913
2023-03-13,8.7,42700.13,0.0,77,1017.2,12.2,4.5,93,9.7,8.6,5080.58,46.95652,35.32513,1502.0,7.699999999999999,0.11898277593065877,11.8,3,0,0.9455963874271426,0.3253420847119801,0.4383711467890773,-0.898794046299167
2023-03-14,11.8,42834.79,0.0,66,1015.9,16.5,5.8,54,8.0,0.0,33051.89,46.95652,35.32513,1502.0,10.7,0.7716132143988566,11.5,3,1,0.9510565162951535,0.30901699437494745,0.6018150231520482,-0.7986355100472929
2023-03-15,11.5,42969.14,0.0,66,1011.4,18.0,4.8,53,14.1,3.8,37151.73,46.95652,35.32513,1502.0,13.2,0.8646142324468212,7.7,3,2,0.9562348265919056,0.29260033563334836,0.20791169081775931,-0.9781476007338057
2023-03-16,7.7,43103.09,0.0,73,1013.5,11.4,4.5,90,17.2,2.3,31036.55,46.95652,35.32513,1502.0,6.9,0.7200539450883916,7.6,3,3,0.9611297838723007,0.27609697309746883,-0.2419218955996675,-0.9702957262759965
2023-03-17,7.6,43236.55,0.0,71,1016.0,13.0,2.7,52,16.5,0.7,27406.06,46.95652,35.32513,1502.0,10.3,0.6338632476457997,9.8,3,4,0.9657399376548549,0.2595117970697999,-0.9205048534524403,-0.3907311284892738
2023-03-18,9.8,43369.43,0.0,58,1015.5,17.2,2.5,22,8.5,0.0,39025.27,46.95652,35.32513,1502.0,14.7,0.8998335924636316,8.5,3,5,0.9700639218515071,0.2428497220959356,-0.9563047559630354,0.2923717047227367
2023-03-19,8.5,43501.81,0.0,72,1011.9,16.6,3.7,61,19.3,3.7,29468.12,46.95652,35.32513,1502.0,12.900000000000002,0.6773998599138749,8.5,3,6,0.9741004551724205,0.22611568550828828,-0.12186934340514731,-0.9925461516413221
2023-03-20,8.5,43634.65,0.0,70,1008.7,14.7,4.4,71,14.0,0.6,30074.59,46.95652,35.32513,1502.0,10.299999999999999,0.6892364210552852,6.2,3,0,0.9778483415056568,0.20931464596304847,-0.2588190451025208,-0.9659258262890683
2023-03-21,6.2,43768.03,0.49,79,1006.5,11.1,2.8,100,7.2,5.2,16109.58,46.95652,35.32513,1502.0,8.3,0.36806728564205426,6.0,3,1,0.9813064702716093,0.19245158197082998,-0.981627183447664,-0.1908089953765446
2023-03-22,6.0,43901.86,0.0,77,1011.5,8.9,3.4,87,12.6,3.0,1094.77,46.95652,35.32513,1502.0,5.5,0.024936756665890694,8.1,3,2,0.9844738167520922,0.1755314904214282,0.03489949670250097,0.9993908270190958
2023-03-23,8.1,44036.07,0.0,66,1015.4,14.3,1.0,61,10.2,0.0,36207.09,46.95652,35.32513,1502.0,13.3,0.8222143801660774,9.8,3,3,0.9873494423939864,0.15855938510313475,-0.35836794954530077,0.9335804264972015
2023-03-24,9.8,44170.57,0.0,65,1015.2,15.9,4.7,66,10.2,0.0,38486.94,46.95652,35.32513,1502.0,11.2,0.8713254096562486,11.6,3,4,0.989932495087353,0.141540295217043,-0.9816271834476639,0.1908089953765451
2023-03-25,11.6,44305.28,0.0,58,1013.4,18.1,5.3,51,8.9,0.0,38758.75,46.95652,35.32513,1502.0,12.8,0.8748110834645442,8.9,3,5,0.9922222094179323,0.12447926388678915,-0.5000000000000001,-0.8660254037844386
2023-03-26,8.9,44440.1,0.0,78,1011.3,13.1,5.7,100,17.7,3.7,3633.77,46.95652,35.32513,1502.0,7.3999999999999995,0.08176781780419036,9.6,3,6,0.994217906893952,0.10738134666416309,0.3090169943749475,-0.9510565162951535
2023-03-27,9.6,44574.96,0.0,78,1010.2,14.0,6.5,82,16.0,3.6,34677.63,46.95652,35.32513,1502.0,7.5,0.7779621114634763,9.8,3,0,0.995918996147179,0.09025161003104117,1.2246467991473532e-16,-1.0
2023-03-28,9.8,44709.78,0.0,77,1014.2,15.0,6.3,49,15.7,1.0,29964.85,46.95652,35.32513,1502.0,8.7,0.6702079500279358,10.4,3,1,0.9973249731081555,0.07309512989807777,-0.981627183447664,-0.1908089953765446
2023-03-29,10.4,44844.46,0.0,60,1015.2,17.4,5.1,20,14.6,0.0,39908.39,46.95652,35.32513,1502.0,12.299999999999999,0.8899291016103216,11.0,3,2,0.9984354211555643,0.055916990100603484,-0.6946583704589973,-0.7193398003386511
2023-03-30,11.0,44978.92,0.0,52,1011.5,17.9,4.6,11,24.7,0.8,42009.14,46.95652,35.32513,1502.0,13.299999999999999,0.933973959356961,6.7,3,3,0.9992500112396835,0.03872228089217446,-0.08715574274765794,-0.9961946980917455
2023-03-31,6.7,45113.07,0.91,63,1009.5,12.7,-1.6,62,22.8,4.0,36817.01,46.95652,35.32513,1502.0,14.299999999999999,0.816105177501775,1.5,3,4,0.9997685019798909,0.021516097436222254,-0.34202014332566866,-0.9396926207859084
2023-04-01,1.5,45246.83,0.0,55,1017.2,6.4,-3.6,36,21.0,0.0,41888.72,46.95652,35.32513,1502.0,10.0,0.9257824249787222,3.6,4,5,0.9999907397361901,0.004303538296244289,-0.9396926207859084,-0.34202014332566855
2023-04-02,3.6,45380.1,0.0,62,1016.9,9.4,-2.1,12,18.8,0.0,42405.42,46.95652,35.32513,1502.0,11.5,0.9344496816886697,7.3,4,6,0.9999166586547379,-0.01291029607500882,-0.9986295347545738,0.052335956242943946
2023-04-03,7.3,45512.81,0.0,66,1016.6,15.1,0.7,8,16.5,0.0,42536.17,46.95652,35.32513,1502.0,14.4,0.9345977539070869,10.8,4,0,0.9995462806873573,-0.030120304846908114,-0.8386705679454243,0.5446390350150266
2023-04-04,10.8,45644.84,0.0,57,1017.5,17.8,3.3,27,10.8,0.0,42660.42,46.95652,35.32513,1502.0,14.5,0.9346164867704653,13.5,4,1,0.9988797155850336,-0.04732138832243185,-0.9396926207859083,0.342020143325669
2023-04-05,13.5,45776.12,0.0,45,1014.0,20.6,6.3,15,16.2,0.1,42707.71,46.95652,35.32513,1502.0,14.3,0.93296919878749,13.1,4,2,0.9979171608653922,-0.06450844944931623,-0.9781476007338056,-0.2079116908177598
2023-04-06,13.1,45906.56,0.0,45,1012.0,19.0,6.4,2,20.9,0.0,42754.95,46.95652,35.32513,1502.0,12.6,0.931347284571094,11.0,4,3,0.9966589017541702,-0.08167639533042241,-0.6691306063588582,-0.7431448254773942
2023-04-07,11.0,46036.05,0.0,45,1017.6,17.7,5.4,0,15.9,0.0,42802.15,46.95652,35.32513,1502.0,12.299999999999999,0.9297528784506924,12.5,4,4,0.9951053111006976,-0.09882013873287143,-0.9902680687415703,-0.13917310096006583
2023-04-08,12.5,46164.66,0.0,42,1019.2,18.9,5.1,54,28.5,0.3,42849.32,46.95652,35.32513,1502.0,13.799999999999999,0.9281844597144222,15.1,4,5,0.9932568492674143,-0.11593459959550041,-0.45399049973954664,-0.8910065241883679
2023-04-09,15.1,46293.31,0.0,37,1020.1,20.7,8.2,81,16.7,0.0,32186.95,46.95652,35.32513,1502.0,12.5,0.6952829685326023,15.8,4,6,0.9911140639934547,-0.1330147065341959,-0.8910065241883678,-0.4539904997395469
2023-04-10,15.8,46422.09,0.0,41,1016.6,23.1,10.4,100,15.5,0.0,25837.81,46.95652,35.32513,1502.0,12.700000000000001,0.5565843761019809,16.9,4,0,0.9886775902323405,-0.1500553983446526,-0.2588190451025208,-0.9659258262890683
2023-04-11,16.9,46550.89,0.0,36,1011.7,22.5,11.3,79,29.0,1.3,42990.73,46.95652,35.32513,1502.0,11.2,0.9235211185006346,12.5,4,1,0.9859481499638304,-0.16705162550211924,0.05233595624294381,-0.9986295347545738
2023-04-12,12.5,46679.64,0.0,78,1009.3,15.9,10.0,100,26.3,39.9,4324.75,46.95652,35.32513,1502.0,5.9,0.09264745829230903,8.9,4,2,0.9829265519799822,-0.18399835165768005,0.12186934340514755,-0.992546151641322
2023-04-13,8.9,46808.26,0.0,64,1011.6,13.7,2.9,53,20.0,7.1,39484.89,46.95652,35.32513,1502.0,10.799999999999999,0.8435453486200939,7.0,4,3,0.9796136916454901,-0.20089055513063506,-0.6819983600624984,-0.7313537016191706
2023-04-14,7.0,46936.65,0.28,71,1020.6,12.5,2.6,42,20.5,3.2,35931.93,46.95652,35.32513,1502.0,9.9,0.7655410004761737,8.9,4,4,0.9760105506323683,-0.21772323039653177,-0.8746197071393959,-0.48480962024633684
2023-04-15,8.9,47064.72,0.0,68,1019.0,16.5,2.4,27,8.9,0.0,43178.94,46.95652,35.32513,1502.0,14.1,0.9174375200787341,12.1,4,5,0.9721181966290613,-0.23449138957040985,-0.5877852522924734,0.8090169943749473
2023-04-16,12.1,47192.39,0.0,48,1014.6,19.3,3.4,49,10.3,0.0,43200.0,46.95652,35.32513,1502.0,15.9,0.9154018264385423,12.4,4,6,0.9679377830240642,-0.25119006388481935,0.0697564737441253,0.9975640502598242
2023-04-17,12.4,47319.56,0.0,54,1016.1,19.9,4.1,34,9.6,0.0,40443.63,46.95652,35.32513,1502.0,15.799999999999999,0.8546915905388808,14.1,4,0,0.9634705485641488,-0.2678143051621742,0.0,1.0
2023-04-18,14.1,47446.14,0.0,48,1017.5,21.4,6.0,6,8.9,0.0,43200.0,46.95652,35.32513,1502.0,15.399999999999999,0.9105061022877731,15.3,4,1,0.9587178169872964,-0.2843591872810034,-0.6819983600624983,0.7313537016191707
2023-04-19,15.3,47572.03,0.0,44,1015.5,22.5,9.7,2,10.0,0.0,43200.0,46.95652,35.32513,1502.0,12.8,0.9080966273669634,15.5,4,2,0.9536809966304457,-0.30081980763566735,-0.9848077530122081,0.17364817766692997
2023-04-20,15.5,47697.14,0.0,47,1011.6,22.0,9.6,44,9.7,0.1,43200.0,46.95652,35.32513,1502.0,12.4,0.905714682263968,14.3,4,3,0.9483615800121715,-0.3171912885891061,-0.9986295347545738,0.052335956242943946
2023-04-21,14.3,47821.36,0.0,63,1011.1,20.6,9.9,75,17.9,1.9,39675.75,46.95652,35.32513,1502.0,10.700000000000001,0.829665864793473,14.5,4,4,0.9427611433904207,-0.3334687789181868,-0.5446390350150271,-0.838670567945424
2023-04-22,14.5,47944.6,0.0,60,1013.7,20.3,8.1,40,16.3,0.2,39005.61,46.95652,35.32513,1502.0,12.200000000000001,0.8135558540482141,13.3,4,5,0.9368813462954315,-0.3496474552512284,-0.5150380749100542,-0.8571673007021123
2023-04-23,13.3,48066.75,0.0,66,1016.2,17.4,10.0,90,18.6,4.6,31853.97,46.95652,35.32513,1502.0,7.399999999999999,0.662702803913308,13.7,4,6,0.9307239310379795,-0.36572252349726897,-0.12186934340514731,-0.9925461516413221
2023-04-24,13.7,48187.72,0.0,74,1013.6,21.0,8.6,80,17.7,11.1,29558.58,46.95652,35.32513,1502.0,12.4,0.6134048259598088,13.2,4,0,0.9242907221930933,-0.3816892202666588,1.2246467991473532e-16,-1.0
2023-04-25,13.2,48307.39,0.0,59,1012.6,19.1,7.7,36,13.3,4.6,36000.0,46.95652,35.32513,1502.0,11.400000000000002,0.7452275935421061,12.9,4,1,0.9175836260593937,-0.39754281428255595,-0.9961946980917455,0.08715574274765789
2023-04-26,12.9,48425.64,0.0,47,1014.1,20.0,6.7,0,9.7,0.0,43517.77,46.95652,35.32513,1502.0,13.3,0.8986514168940255,14.3,4,2,0.9106046300942162,-0.4132786077829042,-0.9848077530122081,0.17364817766692997
2023-04-27,14.3,48542.38,0.0,43,1013.0,21.3,7.3,9,8.4,0.0,43630.23,46.95652,35.32513,1502.0,14.0,0.8988069806218815,15.7,4,3,0.9033558023246845,-0.4288919379124835,-0.9902680687415704,0.13917310096006547
2023-04-28,15.7,48657.66,0.0,39,1011.4,22.8,7.6,15,13.5,0.0,43747.32,46.95652,35.32513,1502.0,15.200000000000001,0.8990839263540417,14.8,4,4,0.895839290734909,-0.4443781781046132,-0.2419218955996675,-0.9702957262759965
2023-04-29,14.8,48772.33,0.0,52,1010.7,20.4,9.3,39,20.9,1.0,38598.82,46.95652,35.32513,1502.0,11.099999999999998,0.7914081611438288,14.2,4,5,0.8880573226294932,-0.45973273945210397,-0.13917310096006552,-0.9902680687415703
2023-04-30,14.2,48886.46,0.0,54,1010.9,20.2,8.5,38,18.9,0.7,43744.11,46.95652,35.32513,1502.0,11.7,0.8948103421683632,11.7,4,6,0.8800122039735357,-0.47495107206704995,-0.754709580222772,-0.6560590289905073
2023-05-01,11.7,48999.98,0.0,51,1012.8,17.1,6.3,13,16.4,0.0,43868.99,46.95652,35.32513,1502.0,10.8,0.8952858756268879,11.6,5,0,0.8717063187093218,-0.4900286664290592,-0.9659258262890683,-0.25881904510252063
2023-05-02,11.6,49112.78,0.0,46,1016.3,18.4,5.1,11,12.9,0.0,44127.49,46.95652,35.32513,1502.0,13.299999999999999,0.8984930195358519,11.5,5,1,0.8631421280499114,-0.5049610547215204,-0.9702957262759966,0.24192189559966742
2023-05-03,11.5,49224.77,0.0,36,1018.2,17.4,6.0,2,16.7,0.0,44130.34,46.95652,35.32513,1502.0,11.399999999999999,0.8965067790057729,11.0,5,2,0.854322169749827,-0.5197438121555155,-0.992546151641322,0.12186934340514768
2023-05-04,11.0,49335.85,0.0,40,1018.5,17.4,4.0,18,16.9,0.0,44400.43,46.95652,35.32513,1502.0,13.399999999999999,0.8999628059514532,13.7,5,3,0.8452490573530633,-0.5343725582809786,0.01745240643728351,0.9998476951563913
2023-05-05,13.7,49445.92,0.0,43,1016.3,21.1,3.9,0,7.5,0.0,44541.95,46.95652,35.32513,1502.0,17.200000000000003,0.9008215440222368,17.7,5,4,0.8359254794186372,-0.548842958284719,-0.6156614753256582,0.788010753606722
2023-05-06,17.7,49554.88,0.0,38,1013.8,25.1,9.7,2,8.9,0.0,44548.74,46.95652,35.32513,1502.0,15.400000000000002,0.898977860505363,19.5,5,5,0.8263541987239096,-0.5631507242749186,0.01745240643728344,-0.9998476951563913
